Obs.	statenum	casenum	vnumber	pnumber	city	county	accdate	accday	accmon	caseyear	driverdrowsy	latitude	longitude	age	airbag	prf1	prf2	prf3	restraint	body	gvwrating	vfatcount	make	model	modelyr	vrf1	vrf2	drivpres	drf1	drf2	drf3	drf4	dridistract	
6800	12	2745	2	3	1405	85	12142016	14	12	2016	0	27.07450278	-80.13424444	12	2	0	0	0	3	6	0	0	48	45	2012	0	0	1	0	0	0	0	00	
6801	12	2745	2	4	1405	85	12142016	14	12	2016	0	27.07450278	-80.13424444	11	2	0	0	0	3	6	0	0	48	45	2012	0	0	1	0	0	0	0	00	
6802	12	2746	1	1	0	109	12192016	19	12	2016	0	30.07991389	-81.49863611	29	8	0	0	0	3	14	0	0	32	402	2015	0	0	1	36	0	0	0	99	
6803	12	2746	1	2	0	109	12192016	19	12	2016	0	30.07991389	-81.49863611	28	8	0	0	0	3	14	0	0	32	402	2015	0	0	1	36	0	0	0	99	
6804	12	2746	2	1	0	109	12192016	19	12	2016	0	30.07991389	-81.49863611	91	8	0	0	0	3	4	0	1	49	43	2014	0	0	1	0	0	0	0	00	
6805	12	2749	2	1	570	103	12212016	21	12	2016	0	27.95695000	-82.76258333	27	0	0	0	0	3	6	0	0	2	1	2014	0	0	1	0	0	0	0	00	
6806	12	2750	2	1	1510	31	12222016	22	12	2016	0	30.14086389	-81.54036111	28	8	0	0	0	3	4	0	1	42	42	2016	0	0	1	0	0	0	0	00	
6807	12	2752	1	1	1510	31	12232016	23	12	2016	0	30.25717222	-81.74230000	40	20	0	0	0	3	21	0	0	12	461	2011	0	0	1	0	0	0	0	00	
6808	12	2753	1	1	2541	11	12222016	22	12	2016	0	26.10538889	-80.25268056	73	8	0	0	0	3	31	0	1	12	481	2014	0	0	1	38	0	0	0	00	
6809	12	2753	1	2	2541	11	12222016	22	12	2016	0	26.10538889	-80.25268056	67	8	0	0	0	3	31	0	1	12	481	2014	0	0	1	38	0	0	0	00	
6810	12	2754	1	1	0	119	12242016	24	12	2016	0	28.85540000	-82.06925000	89	1	0	0	0	7	30	0	1	20	473	2010	0	0	1	38	0	0	0	00	
6811	12	2754	2	1	0	119	12242016	24	12	2016	0	28.85540000	-82.06925000	51	8	0	0	0	3	4	0	0	49	51	2017	0	0	1	0	0	0	0	00	
6812	12	2756	1	1	672	11	12202016	20	12	2016	0	26.18728889	-80.29755000	88	1	0	0	0	3	4	0	1	19	22	2008	0	0	1	6	0	0	0	00	
6813	12	2756	1	2	672	11	12202016	20	12	2016	0	26.18728889	-80.29755000	86	1	0	0	0	3	4	0	1	19	22	2008	0	0	1	6	0	0	0	00	
6814	12	2757	1	1	0	11	12262016	26	12	2016	0	26.14292500	-80.18228333	21	1	0	0	0	7	4	0	3	39	37	2010	0	0	1	6	0	0	0	00	
6815	12	2757	1	2	0	11	12262016	26	12	2016	0	26.14292500	-80.18228333	26	1	0	0	0	7	4	0	3	39	37	2010	0	0	1	6	0	0	0	00	
6816	12	2757	1	3	0	11	12262016	26	12	2016	0	26.14292500	-80.18228333	21	1	0	0	0	7	4	0	3	39	37	2010	0	0	1	6	0	0	0	00	
6817	12	2757	1	4	0	11	12262016	26	12	2016	0	26.14292500	-80.18228333	23	99	0	0	0	99	4	0	3	39	37	2010	0	0	1	6	0	0	0	00	
6818	12	2764	1	1	2375	127	12202016	20	12	2016	0	29.34219444	-81.08604444	21	8	0	0	0	7	30	0	1	20	473	2016	0	0	1	58	0	0	0	99	
6819	12	2765	1	1	2940	73	12262016	26	12	2016	0	30.45287500	-84.33796111	999	1	0	0	0	99	4	0	0	20	2	2013	0	0	1	39	0	0	0	99	
6820	12	2765	1	2	2940	73	12262016	26	12	2016	0	30.45287500	-84.33796111	999	99	0	0	0	99	4	0	0	20	2	2013	0	0	1	39	0	0	0	99	
6821	12	2766	1	1	0	57	12292016	29	12	2016	0	27.85346111	-82.29664722	44	20	0	0	0	3	4	0	0	35	47	2015	0	0	1	0	0	0	0	00	
6822	12	2769	3	1	0	57	12252016	25	12	2016	0	28.01500556	-82.58308056	24	20	0	0	0	3	4	0	0	35	43	2014	0	0	1	0	0	0	0	12	
6823	12	2770	1	1	2360	95	12222016	22	12	2016	0	28.66920278	-81.43740833	19	20	0	0	0	3	4	0	0	49	40	2012	0	0	1	0	0	0	0	00	
6824	12	2776	1	1	0	119	12262016	26	12	2016	0	28.73350000	-82.11168056	30	1	0	0	0	3	14	0	0	12	401	2013	0	0	1	6	0	0	0	00	
6825	12	2776	2	1	0	119	12262016	26	12	2016	0	28.73350000	-82.11168056	23	8	0	0	0	3	4	0	2	55	33	2011	0	0	1	0	0	0	0	00	
6826	12	2776	2	2	0	119	12262016	26	12	2016	0	28.73350000	-82.11168056	50	1	0	0	0	3	4	0	2	55	33	2011	0	0	1	0	0	0	0	00	
6827	12	2777	1	1	2190	127	12142016	14	12	2016	0	29.06774722	-80.94756667	76	2	0	0	0	3	4	0	0	49	40	2014	0	0	1	38	0	0	0	00	
6828	12	2781	2	1	0	71	12222016	22	12	2016	0	26.68748056	-81.73181111	69	20	0	0	0	3	31	0	0	12	481	2010	0	0	1	0	0	0	0	00	
6829	12	2782	3	1	0	9	12262016	26	12	2016	0	28.07211111	-80.70491111	55	20	0	0	0	3	31	0	0	12	481	2013	0	0	1	0	0	0	0	00	
6830	12	2782	3	2	0	9	12262016	26	12	2016	0	28.07211111	-80.70491111	53	20	0	0	0	3	31	0	0	12	481	2013	0	0	1	0	0	0	0	00	
6831	12	2785	1	1	0	121	12242016	24	12	2016	0	30.28426667	-82.83129444	19	99	0	0	0	98	4	0	1	37	31	2009	0	0	1	58	0	0	0	99	
6832	12	2786	1	1	0	103	12202016	20	12	2016	0	27.86519167	-82.77929722	24	20	0	0	0	3	14	0	0	49	403	2008	0	0	1	6	0	0	0	00	
6833	12	2791	1	1	0	11	11192016	19	11	2016	0	26.04150000	-80.21415833	30	8	0	0	0	7	4	0	1	35	39	2013	0	0	1	6	0	0	0	99	
6834	12	2792	1	1	0	86	12122016	12	12	2016	0	25.76309167	-80.34427778	59	1	0	0	0	3	4	0	1	55	35	2010	0	0	1	0	0	0	0	00	
6835	12	2794	1	1	1690	105	11132016	13	11	2016	0	28.07368056	-81.91701667	26	0	0	0	0	3	14	0	0	55	402	2010	0	0	1	0	0	0	0	00	
6836	12	2794	1	2	1690	105	11132016	13	11	2016	0	28.07368056	-81.91701667	24	0	0	0	0	3	14	0	0	55	402	2010	0	0	1	0	0	0	0	00	
6837	12	2795	1	1	0	73	12292016	29	12	2016	0	30.48078333	-84.05443333	61	20	0	0	0	3	4	0	1	37	31	2009	0	0	1	0	0	0	0	99	
6838	12	2795	1	2	0	73	12292016	29	12	2016	0	30.48078333	-84.05443333	47	20	0	0	0	3	4	0	1	37	31	2009	0	0	1	0	0	0	0	99	
6839	12	2798	1	1	2220	86	11202016	20	11	2016	0	25.86931111	-80.20856944	17	8	0	0	0	7	4	0	1	58	41	2014	0	0	1	36	0	0	0	99	
6840	12	2798	1	2	2220	86	11202016	20	11	2016	0	25.86931111	-80.20856944	18	8	0	0	0	3	4	0	1	58	41	2014	0	0	1	36	0	0	0	99	
6841	12	2798	1	3	2220	86	11202016	20	11	2016	0	25.86931111	-80.20856944	19	8	0	0	0	1	4	0	1	58	41	2014	0	0	1	36	0	0	0	99	
6842	12	2801	2	1	0	71	12292016	29	12	2016	0	26.71152500	-81.71234722	38	20	0	0	0	3	31	0	0	7	482	2013	0	0	1	0	0	0	0	00	
6843	12	2801	2	2	0	71	12292016	29	12	2016	0	26.71152500	-81.71234722	10	20	0	0	0	3	31	0	0	7	482	2013	0	0	1	0	0	0	0	00	
6844	12	2802	2	1	0	23	12282016	28	12	2016	0	29.99518611	-82.58764167	31	8	0	0	0	3	4	0	0	35	47	2014	0	0	1	0	0	0	0	00	
6845	12	2802	2	2	0	23	12282016	28	12	2016	0	29.99518611	-82.58764167	35	8	0	0	0	3	4	0	0	35	47	2014	0	0	1	0	0	0	0	00	
6846	12	2802	2	3	0	23	12282016	28	12	2016	0	29.99518611	-82.58764167	25	8	0	0	0	7	4	0	0	35	47	2014	0	0	1	0	0	0	0	00	
6847	12	2802	2	4	0	23	12282016	28	12	2016	0	29.99518611	-82.58764167	0	0	0	0	0	7	4	0	0	35	47	2014	0	0	1	0	0	0	0	00	
6848	12	2802	2	5	0	23	12282016	28	12	2016	0	29.99518611	-82.58764167	23	8	0	0	0	7	4	0	0	35	47	2014	0	0	1	0	0	0	0	00	
6849	12	2804	2	1	0	105	12292016	29	12	2016	0	27.85720556	-81.74396111	35	1	0	0	0	3	31	0	0	20	481	2011	0	0	1	0	0	0	0	00	
6850	12	2804	2	2	0	105	12292016	29	12	2016	0	27.85720556	-81.74396111	30	1	0	0	0	7	31	0	0	20	481	2011	0	0	1	0	0	0	0	00	
6851	12	2804	2	3	0	105	12292016	29	12	2016	0	27.85720556	-81.74396111	33	1	0	0	0	3	31	0	0	20	481	2011	0	0	1	0	0	0	0	00	
6852	12	2804	2	4	0	105	12292016	29	12	2016	0	27.85720556	-81.74396111	29	1	0	0	0	3	31	0	0	20	481	2011	0	0	1	0	0	0	0	00	
6853	12	2805	1	1	0	57	12272016	27	12	2016	0	27.78082222	-82.38492222	56	20	0	0	0	3	20	0	0	7	442	2013	0	0	1	0	0	0	0	00	
6854	12	2808	1	1	1820	69	12262016	26	12	2016	0	28.82501944	-81.83151944	74	1	0	0	0	7	5	0	1	49	46	2008	0	0	1	6	0	0	0	99	
6855	12	2808	2	1	1820	69	12262016	26	12	2016	0	28.82501944	-81.83151944	43	20	0	0	0	3	4	0	0	7	24	2013	0	0	1	0	0	0	0	00	
6856	12	2813	2	1	1510	31	12202016	20	12	2016	0	30.28913056	-81.98280000	61	20	0	0	0	3	31	0	0	12	481	2012	0	0	1	0	0	0	0	00	
6857	12	2815	1	1	2780	115	07082016	8	7	2016	0	27.38198333	-82.54688611	96	1	0	0	0	7	31	0	1	20	481	2011	0	0	1	8	0	0	0	99	
6858	12	2815	1	2	2780	115	07082016	8	7	2016	0	27.38198333	-82.54688611	20	8	0	0	0	7	31	0	1	20	481	2011	0	0	1	8	0	0	0	99	
6859	12	2815	1	3	2780	115	07082016	8	7	2016	0	27.38198333	-82.54688611	30	1	0	0	0	7	31	0	1	20	481	2011	0	0	1	8	0	0	0	99	
6860	12	2816	1	1	0	105	12182016	18	12	2016	0	28.05521111	-81.91205000	28	20	0	0	0	1	14	0	0	49	403	2009	0	0	1	0	0	0	0	99	
6861	12	2817	1	1	2270	83	12272016	27	12	2016	0	29.17165000	-82.13941944	30	20	0	0	0	3	4	0	0	52	34	2011	0	0	1	0	0	0	0	00	
6862	12	2818	2	1	771	11	12182016	18	12	2016	0	26.07528333	-80.20583056	43	20	0	0	0	3	20	0	0	37	441	2016	0	0	1	0	0	0	0	00	
6863	12	2818	2	2	771	11	12182016	18	12	2016	0	26.07528333	-80.20583056	37	20	0	0	0	3	20	0	0	37	441	2016	0	0	1	0	0	0	0	00	
6864	12	2818	2	3	771	11	12182016	18	12	2016	0	26.07528333	-80.20583056	3	20	0	0	0	10	20	0	0	37	441	2016	0	0	1	0	0	0	0	00	
6865	12	2820	1	1	0	97	12312016	31	12	2016	0	28.32530000	-81.40372500	27	20	0	0	0	3	4	0	0	34	35	2010	0	0	1	0	0	0	0	00	
6866	12	2820	1	2	0	97	12312016	31	12	2016	0	28.32530000	-81.40372500	29	20	0	0	0	3	4	0	0	34	35	2010	0	0	1	0	0	0	0	00	
6867	12	2820	1	3	0	97	12312016	31	12	2016	0	28.32530000	-81.40372500	10	20	0	0	0	3	4	0	0	34	35	2010	0	0	1	0	0	0	0	00	
6868	12	2820	1	4	0	97	12312016	31	12	2016	0	28.32530000	-81.40372500	5	20	0	0	0	3	4	0	0	34	35	2010	0	0	1	0	0	0	0	00	
6869	12	2820	1	5	0	97	12312016	31	12	2016	0	28.32530000	-81.40372500	11	20	0	0	0	3	4	0	0	34	35	2010	0	0	1	0	0	0	0	00	
6870	12	2824	1	1	0	9	12142016	14	12	2016	0	28.24423333	-80.67911667	22	20	0	0	0	3	4	0	0	37	31	2012	0	0	1	0	0	0	0	00	
6871	12	2826	1	1	0	105	12202016	20	12	2016	0	27.99446111	-81.94828056	77	20	0	0	0	3	6	0	1	18	24	2008	0	0	1	6	0	0	0	00	
6872	12	2826	2	1	0	105	12202016	20	12	2016	0	27.99446111	-81.94828056	32	20	0	0	0	3	14	0	0	35	401	2014	0	0	1	0	0	0	0	00	
6873	12	2828	1	1	0	69	12242016	24	12	2016	0	28.91451389	-81.88712500	80	2	0	0	0	7	30	0	1	49	472	2014	0	0	1	0	0	0	0	00	
6874	12	2830	1	1	2950	57	12272016	27	12	2016	0	27.98108056	-82.55610556	28	1	0	0	0	3	14	0	0	63	401	2011	0	0	1	0	0	0	0	99	
6875	12	2832	1	1	0	73	12172016	17	12	2016	0	30.53023889	-84.35978333	35	20	0	0	0	7	4	0	1	34	34	2010	0	0	1	38	0	0	0	99	
6876	12	2833	2	1	2526	86	12312016	31	12	2016	0	25.66643333	-80.32355278	33	1	0	0	0	3	30	0	0	35	472	2014	0	0	1	0	0	0	0	00	
6877	12	2834	3	1	0	87	12302016	30	12	2016	0	24.63716111	-81.57983889	43	1	0	0	0	3	14	0	1	12	401	2016	0	0	1	0	0	0	0	00	
6878	12	2834	3	2	0	87	12302016	30	12	2016	0	24.63716111	-81.57983889	24	1	0	0	0	3	14	0	1	12	401	2016	0	0	1	0	0	0	0	00	
6879	12	2834	3	3	0	87	12302016	30	12	2016	0	24.63716111	-81.57983889	18	20	0	0	0	7	14	0	1	12	401	2016	0	0	1	0	0	0	0	00	
6880	12	2834	3	4	0	87	12302016	30	12	2016	0	24.63716111	-81.57983889	15	20	0	0	0	3	14	0	1	12	401	2016	0	0	1	0	0	0	0	00	
6881	12	2834	3	5	0	87	12302016	30	12	2016	0	24.63716111	-81.57983889	15	20	0	0	0	7	14	0	1	12	401	2016	0	0	1	0	0	0	0	00	
6882	12	2834	3	6	0	87	12302016	30	12	2016	0	24.63716111	-81.57983889	44	20	0	0	0	7	14	0	1	12	401	2016	0	0	1	0	0	0	0	00	
6883	12	2836	1	1	0	11	12232016	23	12	2016	0	26.29877778	-80.12139444	42	20	0	0	0	3	4	0	1	55	35	2013	0	0	1	0	0	0	0	00	
6884	12	2836	1	2	0	11	12232016	23	12	2016	0	26.29877778	-80.12139444	42	20	0	0	0	3	4	0	1	55	35	2013	0	0	1	0	0	0	0	00	
6885	12	2836	1	3	0	11	12232016	23	12	2016	0	26.29877778	-80.12139444	3	0	0	0	0	8	4	0	1	55	35	2013	0	0	1	0	0	0	0	00	
6886	12	2842	1	1	1510	31	12242016	24	12	2016	0	30.18525000	-81.55158889	43	2	0	0	0	3	4	0	0	63	34	2013	0	0	1	48	0	0	0	00	
6887	12	2842	1	2	1510	31	12242016	24	12	2016	0	30.18525000	-81.55158889	18	2	0	0	0	3	4	0	0	63	34	2013	0	0	1	48	0	0	0	00	
6888	12	2844	2	1	0	95	12252016	25	12	2016	0	28.55324722	-81.65449444	32	8	0	0	0	3	4	0	1	37	31	2013	0	0	1	0	0	0	0	00	
6889	12	2844	2	2	0	95	12252016	25	12	2016	0	28.55324722	-81.65449444	63	8	0	0	0	3	4	0	1	37	31	2013	0	0	1	0	0	0	0	00	
6890	12	2844	2	3	0	95	12252016	25	12	2016	0	28.55324722	-81.65449444	30	8	0	0	0	3	4	0	1	37	31	2013	0	0	1	0	0	0	0	00	
6891	12	2844	2	4	0	95	12252016	25	12	2016	0	28.55324722	-81.65449444	3	8	0	0	0	12	4	0	1	37	31	2013	0	0	1	0	0	0	0	00	
6892	12	2844	2	5	0	95	12252016	25	12	2016	0	28.55324722	-81.65449444	12	8	0	0	0	3	4	0	1	37	31	2013	0	0	1	0	0	0	0	00	
6893	12	2844	3	1	0	95	12252016	25	12	2016	0	28.55324722	-81.65449444	41	1	0	0	0	3	14	0	0	2	405	2008	0	0	1	0	0	0	0	00	
6894	12	2844	3	2	0	95	12252016	25	12	2016	0	28.55324722	-81.65449444	38	1	0	0	0	3	14	0	0	2	405	2008	0	0	1	0	0	0	0	00	
6895	12	2845	1	1	0	35	12302016	30	12	2016	0	29.34313056	-81.35276944	63	2	0	0	0	3	14	0	1	37	402	2012	0	0	1	38	0	0	0	99	
6896	12	2846	2	1	0	97	12182016	18	12	2016	0	28.32996111	-81.40373056	24	20	0	0	0	3	4	0	0	34	34	2008	0	0	1	0	0	0	0	00	
6897	12	2846	2	2	0	97	12182016	18	12	2016	0	28.32996111	-81.40373056	23	20	0	0	0	3	4	0	0	34	34	2008	0	0	1	0	0	0	0	00	
6898	12	2847	1	1	0	86	12272016	27	12	2016	0	25.77311111	-80.33665000	34	8	0	0	0	1	14	0	0	59	404	2016	0	0	1	0	0	0	0	99	
6899	12	2847	2	1	0	86	12272016	27	12	2016	0	25.77311111	-80.33665000	33	8	0	0	0	98	14	0	1	20	406	2016	0	0	1	0	0	0	0	99	
6900	12	2847	2	2	0	86	12272016	27	12	2016	0	25.77311111	-80.33665000	47	8	0	0	0	98	14	0	1	20	406	2016	0	0	1	0	0	0	0	99	
6901	12	2847	2	3	0	86	12272016	27	12	2016	0	25.77311111	-80.33665000	48	8	0	0	0	98	14	0	1	20	406	2016	0	0	1	0	0	0	0	99	
6902	12	2847	2	4	0	86	12272016	27	12	2016	0	25.77311111	-80.33665000	1	8	0	0	0	10	14	0	1	20	406	2016	0	0	1	0	0	0	0	99	
6903	12	2847	2	5	0	86	12272016	27	12	2016	0	25.77311111	-80.33665000	19	8	0	0	0	98	14	0	1	20	406	2016	0	0	1	0	0	0	0	99	
6904	12	2847	2	6	0	86	12272016	27	12	2016	0	25.77311111	-80.33665000	12	0	0	0	0	7	14	0	1	20	406	2016	0	0	1	0	0	0	0	99	
6905	12	2849	1	1	0	73	12252016	25	12	2016	0	30.47786389	-84.08081667	51	20	0	0	0	3	14	0	0	63	402	2013	0	0	1	0	0	0	0	00	
6906	12	2849	2	1	0	73	12252016	25	12	2016	0	30.47786389	-84.08081667	24	8	0	0	0	3	4	0	0	51	47	2016	0	0	1	0	0	0	0	00	
6907	12	2849	2	2	0	73	12252016	25	12	2016	0	30.47786389	-84.08081667	24	8	0	0	0	3	4	0	0	51	47	2016	0	0	1	0	0	0	0	00	
6908	12	2849	3	1	0	73	12252016	25	12	2016	0	30.47786389	-84.08081667	29	20	0	0	0	3	14	0	0	55	401	2012	0	0	1	0	0	0	0	00	
6909	12	2852	1	1	2490	33	10072016	7	10	2016	0	30.46260000	-87.21431111	22	20	0	0	0	3	4	0	0	12	23	2012	0	0	1	0	0	0	0	00	
6910	12	2855	1	1	844	86	12292016	29	12	2016	0	25.78656389	-80.33664722	47	20	0	0	0	3	4	0	0	35	47	2013	0	0	1	0	0	0	0	00	
6911	12	2857	3	1	0	93	12292016	29	12	2016	0	27.44970000	-80.81028889	66	20	0	0	0	3	31	0	0	12	481	2016	0	0	1	0	0	0	0	00	
6912	12	2859	1	1	0	95	12302016	30	12	2016	0	28.45047500	-81.40694167	60	20	0	0	0	3	4	0	0	42	43	2008	0	0	1	38	0	0	0	93	
6913	12	2860	1	1	0	61	12312016	31	12	2016	0	27.64575000	-80.52006944	44	8	0	0	0	3	4	0	2	55	35	2017	0	0	1	6	0	0	0	99	
6914	12	2860	1	2	0	61	12312016	31	12	2016	0	27.64575000	-80.52006944	45	2	0	0	0	3	4	0	2	55	35	2017	0	0	1	6	0	0	0	99	
6915	12	2860	2	1	0	61	12312016	31	12	2016	0	27.64575000	-80.52006944	28	20	0	0	0	3	4	0	0	49	40	2012	0	0	1	0	0	0	0	00	
6916	12	2860	2	2	0	61	12312016	31	12	2016	0	27.64575000	-80.52006944	55	20	0	0	0	3	4	0	0	49	40	2012	0	0	1	0	0	0	0	00	
6917	12	2860	2	3	0	61	12312016	31	12	2016	0	27.64575000	-80.52006944	52	20	0	0	0	3	4	0	0	49	40	2012	0	0	1	0	0	0	0	00	
6918	12	2860	2	4	0	61	12312016	31	12	2016	0	27.64575000	-80.52006944	31	20	0	0	0	3	4	0	0	49	40	2012	0	0	1	0	0	0	0	00	
6919	12	2866	1	1	2220	86	10312016	31	10	2016	0	25.88336944	-80.20900833	28	8	0	0	0	7	2	0	1	37	31	2008	0	0	1	0	0	0	0	93	
6920	12	2871	1	1	0	85	12272016	27	12	2016	0	27.14398056	-80.19475000	87	20	0	0	0	3	4	0	0	55	35	2016	0	0	1	0	0	0	0	00	
6921	12	2872	1	1	0	115	12212016	21	12	2016	0	27.16626944	-82.47605000	57	20	0	0	0	3	14	0	0	63	402	2016	0	0	1	38	0	0	0	00	
6922	12	2872	1	2	0	115	12212016	21	12	2016	0	27.16626944	-82.47605000	73	20	0	0	0	3	14	0	0	63	402	2016	0	0	1	38	0	0	0	00	
6923	12	2873	1	1	0	97	12222016	22	12	2016	0	28.20216389	-81.47556389	48	8	0	0	0	3	14	0	0	20	406	2016	0	0	1	38	0	0	0	00	
6924	12	2873	2	1	0	97	12222016	22	12	2016	0	28.20216389	-81.47556389	60	8	0	0	0	3	4	0	1	55	36	2017	0	0	1	0	0	0	0	00	
6925	12	2873	2	2	0	97	12222016	22	12	2016	0	28.20216389	-81.47556389	61	8	0	0	0	3	4	0	1	55	36	2017	0	0	1	0	0	0	0	00	
6926	12	2874	1	1	2023	86	12312016	31	12	2016	0	25.92539722	-80.27278056	24	20	0	0	0	3	4	0	0	35	47	2013	0	0	1	6	0	0	0	00	
6927	12	2874	1	2	2023	86	12312016	31	12	2016	0	25.92539722	-80.27278056	24	20	0	0	0	3	4	0	0	35	47	2013	0	0	1	6	0	0	0	00	
6928	12	2874	1	3	2023	86	12312016	31	12	2016	0	25.92539722	-80.27278056	0	20	0	0	0	11	4	0	0	35	47	2013	0	0	1	6	0	0	0	00	
6929	12	2874	1	4	2023	86	12312016	31	12	2016	0	25.92539722	-80.27278056	2	20	0	0	0	10	4	0	0	35	47	2013	0	0	1	6	0	0	0	00	
6930	12	2874	3	1	2023	86	12312016	31	12	2016	0	25.92539722	-80.27278056	27	1	0	0	0	3	4	0	1	34	34	2009	0	0	1	6	0	0	0	99	
6931	12	2875	2	1	1510	31	12242016	24	12	2016	0	30.21586111	-81.51378056	46	2	0	0	0	7	4	0	1	35	43	2014	0	0	1	0	0	0	0	00	
6932	12	2876	1	1	820	99	12092016	9	12	2016	0	26.46166944	-80.06811111	35	20	0	0	0	3	4	0	0	30	52	2013	0	0	1	0	0	0	0	00	
6933	12	2876	1	2	820	99	12092016	9	12	2016	0	26.46166944	-80.06811111	30	20	0	0	0	3	4	0	0	30	52	2013	0	0	1	0	0	0	0	00	
6934	12	2876	1	3	820	99	12092016	9	12	2016	0	26.46166944	-80.06811111	31	20	0	0	0	3	4	0	0	30	52	2013	0	0	1	0	0	0	0	00	
6935	12	2876	1	4	820	99	12092016	9	12	2016	0	26.46166944	-80.06811111	35	20	0	0	0	3	4	0	0	30	52	2013	0	0	1	0	0	0	0	00	
6936	12	2885	1	1	160	105	09092016	9	9	2016	0	27.89324444	-81.82853889	84	8	0	0	0	97	4	0	1	20	28	2012	0	0	1	0	0	0	0	00	
6937	12	2885	1	2	160	105	09092016	9	9	2016	0	27.89324444	-81.82853889	65	8	0	0	0	97	4	0	1	20	28	2012	0	0	1	0	0	0	0	00	
6938	12	2886	1	1	2360	95	09192016	19	9	2016	0	28.54040278	-81.37588056	30	20	0	0	0	3	5	0	0	12	32	2015	0	0	1	0	0	0	0	00	
6939	12	2887	1	1	672	11	09252016	25	9	2016	0	26.27422222	-80.20229167	998	98	0	0	0	97	4	0	0	34	35	2011	0	0	1	0	0	0	0	99	
6940	12	2887	1	2	672	11	09252016	25	9	2016	0	26.27422222	-80.20229167	998	98	0	0	0	99	4	0	0	34	35	2011	0	0	1	0	0	0	0	99	
6941	12	2887	1	3	672	11	09252016	25	9	2016	0	26.27422222	-80.20229167	998	0	0	0	0	99	4	0	0	34	35	2011	0	0	1	0	0	0	0	99	
6942	12	2887	2	1	672	11	09252016	25	9	2016	0	26.27422222	-80.20229167	39	8	0	0	0	3	6	0	1	52	47	2014	0	0	1	0	0	0	0	99	
6943	12	2889	1	1	0	111	09152016	15	9	2016	0	27.47292778	-80.34980556	67	8	0	0	0	7	14	0	0	23	402	2013	0	0	1	0	0	0	0	00	
6944	12	2890	2	1	1510	31	09162016	16	9	2016	0	30.27498889	-81.83183889	60	1	0	0	0	3	4	0	1	35	47	2015	0	0	1	0	0	0	0	00	
6945	12	2892	1	1	1950	91	03152016	15	3	2016	0	30.40974722	-86.66386111	44	20	0	0	0	3	31	0	1	20	481	2010	0	0	1	0	0	0	0	10	
6946	12	2892	1	2	1950	91	03152016	15	3	2016	0	30.40974722	-86.66386111	29	20	0	0	0	7	31	0	1	20	481	2010	0	0	1	0	0	0	0	10	
6947	12	2894	1	1	0	57	10272016	27	10	2016	0	28.15695000	-82.50800833	26	8	0	0	0	3	4	0	1	7	24	2008	0	0	1	0	0	0	0	99	
6948	12	2895	1	1	2219	11	10252016	25	10	2016	0	26.22813889	-80.23696944	52	2	0	0	0	3	2	0	0	20	9	2011	0	0	1	0	0	0	0	99	
6949	12	2897	1	1	0	111	10202016	20	10	2016	0	27.33375000	-80.32506111	59	8	0	0	0	3	14	0	1	12	402	2017	0	0	1	6	38	0	0	00	
6950	12	2897	1	2	0	111	10202016	20	10	2016	0	27.33375000	-80.32506111	91	8	0	0	0	3	14	0	1	12	402	2017	0	0	1	6	38	0	0	00	
6951	12	2897	1	3	0	111	10202016	20	10	2016	0	27.33375000	-80.32506111	68	2	0	0	0	3	14	0	1	12	402	2017	0	0	1	6	38	0	0	00	
6952	12	2897	2	1	0	111	10202016	20	10	2016	0	27.33375000	-80.32506111	27	8	0	0	0	3	5	0	0	63	38	2015	0	0	1	0	0	0	0	00	
6953	12	2898	1	1	2083	11	10312016	31	10	2016	0	25.99441111	-80.25550000	31	8	0	0	0	7	4	0	1	49	40	2012	0	0	1	6	0	0	0	93	
6954	12	2900	2	1	1690	105	11242016	24	11	2016	0	28.00686944	-81.95694444	30	8	0	0	0	3	15	0	0	20	423	2013	0	0	1	0	0	0	0	00	
6955	12	2900	2	2	1690	105	11242016	24	11	2016	0	28.00686944	-81.95694444	0	0	0	0	0	4	15	0	0	20	423	2013	0	0	1	0	0	0	0	00	
6956	12	2901	1	1	2424	9	12142016	14	12	2016	0	28.06103333	-80.59413611	68	20	0	0	0	3	4	0	0	49	32	2010	0	0	1	38	0	0	0	99	
6957	12	2901	1	2	2424	9	12142016	14	12	2016	0	28.06103333	-80.59413611	75	20	0	0	0	3	4	0	0	49	32	2010	0	0	1	38	0	0	0	99	
6958	12	2903	1	1	2800	55	12222016	22	12	2016	0	27.50695000	-81.44818056	30	8	0	0	0	3	4	0	1	35	43	2013	0	0	1	48	0	0	0	99	
6959	12	2903	2	1	2800	55	12222016	22	12	2016	0	27.50695000	-81.44818056	31	1	0	0	0	3	31	0	0	7	482	2016	0	0	1	0	0	0	0	99	
6960	12	2904	2	1	0	9	12282016	28	12	2016	0	27.86957222	-80.59183333	27	2	0	0	0	3	1	0	1	34	47	2016	0	0	1	80	0	0	0	00	
6961	12	2904	2	2	0	9	12282016	28	12	2016	0	27.86957222	-80.59183333	31	2	0	0	0	3	1	0	1	34	47	2016	0	0	1	80	0	0	0	00	
6962	12	2905	1	1	0	109	12142016	14	12	2016	0	30.10409722	-81.47835833	34	8	0	0	0	3	4	0	1	55	33	2014	0	0	1	38	0	0	0	99	
6963	12	2905	1	2	0	109	12142016	14	12	2016	0	30.10409722	-81.47835833	11	2	0	0	0	3	4	0	1	55	33	2014	0	0	1	38	0	0	0	99	
