Obs.	statenum	casenum	vnumber	pnumber	city	accdate	accday	accmon	caseyear	driverdrowsy	latitude	longitude	age	airbag	prf1	prf2	prf3	restraint	body	gvwrating	vfatcount	make	model	modelyr	vrf1	vrf2	drivpres	drf1	drf2	drf3	drf4	dridistract	
13208	26	341	1	1	2710	06082017	8	6	2017	0	43.05313056	-83.31879167	30	20	0	0	0	3	4	0	0	20	37	2011	0	0	1	0	0	0	0	00	
13209	26	341	1	2	2710	06082017	8	6	2017	0	43.05313056	-83.31879167	5	20	0	0	0	10	4	0	0	20	37	2011	0	0	1	0	0	0	0	00	
13210	26	344	1	1	0	06072017	7	6	2017	0	43.35034444	-84.92540833	53	20	0	0	0	3	34	0	0	12	481	2010	0	0	1	6	0	0	0	00	
13211	26	345	1	1	0	06052017	5	6	2017	0	43.92895278	-84.86998889	31	20	0	0	0	3	4	0	1	20	37	2008	0	0	1	36	0	0	0	00	
13212	26	349	2	1	2520	06112017	11	6	2017	0	42.25963611	-85.57983611	52	8	0	0	0	3	15	0	0	20	423	2017	0	0	1	0	0	0	0	00	
13213	26	349	2	2	2520	06112017	11	6	2017	0	42.25963611	-85.57983611	56	8	0	0	0	3	15	0	0	20	423	2017	0	0	1	0	0	0	0	00	
13214	26	349	4	1	2520	06112017	11	6	2017	0	42.25963611	-85.57983611	31	20	0	0	0	3	14	0	0	36	401	2014	0	0	1	0	0	0	0	00	
13215	26	352	1	1	271	06122017	12	6	2017	0	43.62860000	-83.91431389	18	20	0	0	0	3	34	0	0	23	481	2012	0	0	1	0	0	0	0	00	
13216	26	355	2	1	0	06122017	12	6	2017	0	42.91163611	-83.66691667	55	20	0	0	0	3	34	0	0	7	482	2017	0	0	1	0	0	0	0	00	
13217	26	355	2	2	0	06122017	12	6	2017	0	42.91163611	-83.66691667	27	20	0	0	0	3	34	0	0	7	482	2017	0	0	1	0	0	0	0	00	
13218	26	357	1	1	1260	06052017	5	6	2017	0	42.40897222	-83.16971111	70	1	0	0	0	20	6	0	1	7	27	2014	0	0	1	99	99	99	99	99	
13219	26	359	1	1	5319	06242017	24	6	2017	0	42.91378333	-85.71954444	41	8	0	0	0	3	6	0	0	7	27	2012	0	0	1	0	0	0	0	00	
13220	26	359	1	2	5319	06242017	24	6	2017	0	42.91378333	-85.71954444	16	8	0	0	0	3	6	0	0	7	27	2012	0	0	1	0	0	0	0	00	
13221	26	359	1	3	5319	06242017	24	6	2017	0	42.91378333	-85.71954444	11	20	0	0	0	3	6	0	0	7	27	2012	0	0	1	0	0	0	0	00	
13222	26	359	1	4	5319	06242017	24	6	2017	0	42.91378333	-85.71954444	3	20	0	0	0	10	6	0	0	7	27	2012	0	0	1	0	0	0	0	00	
13223	26	360	2	1	0	06152017	15	6	2017	0	44.79632222	-85.57457778	56	8	0	0	0	3	34	0	0	20	481	2017	0	0	1	0	0	0	0	00	
13224	26	360	2	2	0	06152017	15	6	2017	0	44.79632222	-85.57457778	53	8	0	0	0	3	34	0	0	20	481	2017	0	0	1	0	0	0	0	00	
13225	26	361	2	1	2850	06152017	15	6	2017	0	42.38147222	-83.40214722	60	20	0	0	0	3	6	0	0	12	24	2010	0	0	1	0	0	0	0	00	
13226	26	363	2	1	2330	06042017	4	6	2017	0	42.62405278	-85.76631944	53	20	0	0	0	3	5	0	0	37	39	2009	0	0	1	0	0	0	0	00	
13227	26	364	1	1	0	06172017	17	6	2017	0	41.88472778	-83.86653611	72	2	0	0	0	3	4	0	1	20	2	2009	0	0	1	39	0	0	0	99	
13228	26	364	1	2	0	06172017	17	6	2017	0	41.88472778	-83.86653611	74	20	0	0	0	3	4	0	1	20	2	2009	0	0	1	39	0	0	0	99	
13229	26	365	1	1	2010	06022017	2	6	2017	0	42.93972222	-85.66123333	27	20	0	0	0	3	2	0	0	20	9	2010	0	0	1	0	0	0	0	99	
13230	26	365	1	2	2010	06022017	2	6	2017	0	42.93972222	-85.66123333	15	20	0	0	0	3	2	0	0	20	9	2010	0	0	1	0	0	0	0	99	
13231	26	368	1	1	5185	06082017	8	6	2017	0	43.40796667	-84.38939167	65	1	0	0	0	3	34	0	0	12	481	2008	0	0	1	0	0	0	0	00	
13232	26	368	1	2	5185	06082017	8	6	2017	0	43.40796667	-84.38939167	63	1	0	0	0	3	34	0	0	12	481	2008	0	0	1	0	0	0	0	00	
13233	26	368	2	1	5185	06082017	8	6	2017	0	43.40796667	-84.38939167	87	8	0	0	0	3	14	0	1	12	402	2010	0	0	1	38	0	0	0	99	
13234	26	370	1	1	1260	06202017	20	6	2017	0	42.30876111	-83.12526944	19	8	0	0	0	3	2	0	0	12	3	2017	0	0	1	36	0	0	0	99	
13235	26	370	1	2	1260	06202017	20	6	2017	0	42.30876111	-83.12526944	18	2	0	0	0	20	2	0	0	12	3	2017	0	0	1	36	0	0	0	99	
13236	26	373	2	1	633	06222017	22	6	2017	0	42.15483056	-83.24254444	50	3	0	0	0	3	14	0	0	20	404	2016	0	0	1	0	0	0	0	00	
13237	26	373	4	1	633	06222017	22	6	2017	0	42.15483056	-83.24254444	57	20	0	0	0	3	4	0	0	63	38	2013	0	0	1	0	0	0	0	00	
13238	26	374	1	1	0	06062017	6	6	2017	0	43.19181111	-82.68455000	64	8	0	0	0	3	4	0	1	48	34	2011	0	0	1	38	0	0	0	99	
13239	26	374	1	2	0	06062017	6	6	2017	0	43.19181111	-82.68455000	63	8	0	0	0	3	4	0	1	48	34	2011	0	0	1	38	0	0	0	99	
13240	26	374	2	1	0	06062017	6	6	2017	0	43.19181111	-82.68455000	33	8	0	0	0	3	20	0	0	6	441	2012	0	0	1	0	0	0	0	00	
13241	26	377	2	1	0	06232017	23	6	2017	0	43.42813333	-85.15459167	77	1	0	0	0	3	34	0	1	23	481	2009	0	0	1	0	0	0	0	00	
13242	26	377	3	1	0	06232017	23	6	2017	0	43.42813333	-85.15459167	18	8	0	0	0	3	6	0	0	23	8	2010	0	0	1	0	0	0	0	00	
13243	26	380	1	1	2520	06232017	23	6	2017	0	42.34363333	-85.55437500	82	8	0	0	0	3	14	0	1	59	403	2015	32	0	1	99	99	99	99	99	
13244	26	381	1	1	0	06232017	23	6	2017	0	46.29271389	-89.88673333	63	20	0	0	0	20	34	0	1	20	481	2008	0	0	1	0	0	0	0	99	
13245	26	382	1	1	2932	06302017	30	6	2017	0	46.62820833	-85.60305000	45	1	0	0	0	99	14	0	1	2	407	2008	0	0	1	0	0	0	0	99	
13246	26	387	1	1	5255	06132017	13	6	2017	0	42.49425833	-83.53599444	47	1	0	0	0	3	4	0	0	37	32	2016	0	0	1	99	99	99	99	00	
13247	26	387	3	1	5255	06132017	13	6	2017	0	42.49425833	-83.53599444	66	20	0	0	0	3	14	0	0	2	404	2013	0	0	1	0	0	0	0	00	
13248	26	387	3	2	5255	06132017	13	6	2017	0	42.49425833	-83.53599444	67	20	0	0	0	3	14	0	0	2	404	2013	0	0	1	0	0	0	0	00	
13249	26	388	1	1	2010	06232017	23	6	2017	0	42.90436944	-85.62714167	60	20	0	0	0	3	4	0	0	49	40	2011	0	0	1	0	0	0	0	00	
13250	26	390	1	1	0	06222017	22	6	2017	0	45.14659722	-83.43721389	65	1	0	0	0	3	14	0	1	20	404	2015	0	0	1	0	0	0	0	00	
13251	26	390	1	2	0	06222017	22	6	2017	0	45.14659722	-83.43721389	9	99	0	0	0	3	14	0	1	20	404	2015	0	0	1	0	0	0	0	00	
13252	26	392	1	1	1210	06102017	10	6	2017	0	42.32714167	-83.26828333	65	1	0	0	0	3	14	0	1	59	403	2015	0	0	1	28	0	0	0	99	
13253	26	392	1	2	1210	06102017	10	6	2017	0	42.32714167	-83.26828333	75	1	0	0	0	3	14	0	1	59	403	2015	0	0	1	28	0	0	0	99	
13254	26	395	3	1	3727	05032017	3	5	2017	0	42.29583889	-85.66760833	26	20	0	0	0	3	4	0	0	63	34	2014	0	0	1	0	0	0	0	00	
13255	26	395	4	1	3727	05032017	3	5	2017	0	42.29583889	-85.66760833	45	20	0	0	0	3	14	0	0	12	402	2013	0	0	1	0	0	0	0	00	
13256	26	397	2	1	310	05212017	21	5	2017	0	42.29760833	-85.21881944	78	2	0	0	0	3	6	0	0	24	10	2008	0	0	1	0	0	0	0	00	
13257	26	397	2	2	310	05212017	21	5	2017	0	42.29760833	-85.21881944	78	2	0	0	0	3	6	0	0	24	10	2008	0	0	1	0	0	0	0	00	
13258	26	398	1	1	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	21	1	0	0	0	3	6	0	0	12	24	2011	0	0	1	6	0	0	0	12	
13259	26	398	2	1	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	24	8	0	0	0	3	14	0	2	2	404	2013	0	0	1	0	0	0	0	12	
13260	26	398	2	2	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	23	1	0	0	0	3	14	0	2	2	404	2013	0	0	1	0	0	0	0	12	
13261	26	398	2	3	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	21	20	0	0	0	99	14	0	2	2	404	2013	0	0	1	0	0	0	0	12	
13262	26	398	2	4	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	23	3	0	0	0	99	14	0	2	2	404	2013	0	0	1	0	0	0	0	12	
13263	26	398	2	5	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	23	3	0	0	0	99	14	0	2	2	404	2013	0	0	1	0	0	0	0	12	
13264	26	398	2	6	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	23	20	0	0	0	20	14	0	2	2	404	2013	0	0	1	0	0	0	0	12	
13265	26	398	2	7	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	22	20	0	0	0	20	14	0	2	2	404	2013	0	0	1	0	0	0	0	12	
13266	26	398	2	8	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	23	20	0	0	0	20	14	0	2	2	404	2013	0	0	1	0	0	0	0	12	
13267	26	398	3	1	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	61	3	0	0	0	3	14	0	0	23	402	2015	0	0	1	0	0	0	0	00	
13268	26	398	3	2	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	58	3	0	0	0	3	14	0	0	23	402	2015	0	0	1	0	0	0	0	00	
13269	26	398	3	3	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	55	20	0	0	0	3	14	0	0	23	402	2015	0	0	1	0	0	0	0	00	
13270	26	398	5	1	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	30	8	0	0	0	3	14	0	0	20	404	2017	0	0	1	0	0	0	0	00	
13271	26	398	5	2	1260	06032017	3	6	2017	0	42.35254167	-83.04903889	25	8	0	0	0	3	14	0	0	20	404	2017	0	0	1	0	0	0	0	00	
13272	26	399	1	1	0	06212017	21	6	2017	0	42.76883333	-85.97052500	85	1	0	0	0	99	6	0	1	20	24	2010	0	0	1	39	0	0	0	99	
13273	26	399	1	2	0	06212017	21	6	2017	0	42.76883333	-85.97052500	77	1	0	0	0	99	6	0	1	20	24	2010	0	0	1	39	0	0	0	99	
13274	26	399	2	1	0	06212017	21	6	2017	0	42.76883333	-85.97052500	32	8	0	0	0	3	15	0	0	20	421	2015	0	0	1	0	0	0	0	00	
13275	26	400	1	1	1210	06112017	11	6	2017	0	42.32978611	-83.16227500	32	20	0	0	0	3	34	0	0	12	481	2016	0	0	1	0	0	0	0	00	
13276	26	400	1	2	1210	06112017	11	6	2017	0	42.32978611	-83.16227500	32	20	0	0	0	3	34	0	0	12	481	2016	0	0	1	0	0	0	0	00	
13277	26	400	1	3	1210	06112017	11	6	2017	0	42.32978611	-83.16227500	10	20	0	0	0	3	34	0	0	12	481	2016	0	0	1	0	0	0	0	00	
13278	26	400	1	4	1210	06112017	11	6	2017	0	42.32978611	-83.16227500	9	20	0	0	0	3	34	0	0	12	481	2016	0	0	1	0	0	0	0	00	
13279	26	401	1	1	4370	06172017	17	6	2017	0	42.84696667	-82.49717500	27	8	0	0	0	3	34	0	0	7	482	2017	0	0	1	6	0	0	0	06	
13280	26	401	2	1	4370	06172017	17	6	2017	0	42.84696667	-82.49717500	80	8	0	0	0	3	14	0	1	37	402	2015	0	0	1	0	0	0	0	99	
13281	26	403	2	1	3727	06212017	21	6	2017	0	42.33528333	-85.66426667	67	2	0	0	0	3	6	0	0	48	45	2014	0	0	1	0	0	0	0	00	
13282	26	403	2	2	3727	06212017	21	6	2017	0	42.33528333	-85.66426667	9	3	0	0	0	12	6	0	0	48	45	2014	0	0	1	0	0	0	0	00	
13283	26	403	2	3	3727	06212017	21	6	2017	0	42.33528333	-85.66426667	9	20	0	0	0	12	6	0	0	48	45	2014	0	0	1	0	0	0	0	00	
13284	26	409	1	1	540	06132017	13	6	2017	0	45.17030556	-84.91568889	69	1	0	0	0	3	20	0	0	7	442	2016	0	0	1	38	0	0	0	00	
13285	26	410	2	1	0	06152017	15	6	2017	0	42.21928056	-85.83352778	22	8	0	0	0	3	4	0	1	20	2	2011	0	0	1	0	0	0	0	00	
13286	26	410	2	2	0	06152017	15	6	2017	0	42.21928056	-85.83352778	51	8	0	0	0	3	4	0	1	20	2	2011	0	0	1	0	0	0	0	00	
13287	26	410	3	1	0	06152017	15	6	2017	0	42.21928056	-85.83352778	34	8	0	0	0	3	14	0	0	12	401	2016	0	0	1	0	0	0	0	00	
13288	26	410	3	2	0	06152017	15	6	2017	0	42.21928056	-85.83352778	49	8	0	0	0	1	14	0	0	12	401	2016	0	0	1	0	0	0	0	00	
13289	26	410	3	3	0	06152017	15	6	2017	0	42.21928056	-85.83352778	2	8	0	0	0	11	14	0	0	12	401	2016	0	0	1	0	0	0	0	00	
13290	26	410	4	1	0	06152017	15	6	2017	0	42.21928056	-85.83352778	48	8	0	0	0	3	4	0	0	12	17	2012	0	0	1	0	0	0	0	00	
13291	26	411	1	1	0	06212017	21	6	2017	0	43.56848889	-86.06055556	28	2	0	0	0	3	9	0	0	48	45	2015	0	0	1	89	0	0	0	00	
13292	26	416	1	1	2520	06222017	22	6	2017	0	42.27237778	-85.58583611	90	20	0	0	0	3	20	0	1	63	441	2012	0	0	1	99	99	99	99	99	
13293	26	417	1	1	4975	06242017	24	6	2017	0	42.18560000	-83.43869167	32	99	0	0	0	3	4	0	1	12	23	2010	0	0	1	0	0	0	0	99	
13294	26	418	1	1	0	06272017	27	6	2017	0	43.62637500	-84.77803333	29	20	0	0	0	3	4	0	0	12	32	2014	0	0	1	38	0	0	0	00	
13295	26	419	2	1	0	07022017	2	7	2017	0	42.17063333	-83.73834444	19	8	0	0	0	3	4	0	1	22	22	2010	0	0	1	0	0	0	0	00	
13296	26	419	2	2	0	07022017	2	7	2017	0	42.17063333	-83.73834444	19	8	0	0	0	3	4	0	1	22	22	2010	0	0	1	0	0	0	0	00	
13297	26	419	2	3	0	07022017	2	7	2017	0	42.17063333	-83.73834444	20	20	0	0	0	3	4	0	1	22	22	2010	0	0	1	0	0	0	0	00	
13298	26	423	1	1	0	07042017	4	7	2017	0	43.36656667	-85.41293333	28	8	0	0	0	3	34	0	0	12	481	2011	0	0	1	6	0	0	0	99	
13299	26	428	1	1	1260	07042017	4	7	2017	0	42.39917778	-83.17897778	27	20	0	0	0	99	2	0	0	12	37	2008	0	0	1	0	0	0	0	99	
13300	26	434	1	1	0	07102017	10	7	2017	0	41.88318333	-84.76249444	34	8	0	0	0	3	4	0	1	12	23	2012	0	0	1	0	0	0	0	99	
13301	26	437	3	1	0	07082017	8	7	2017	0	43.48116944	-84.08180833	31	20	0	0	0	3	15	0	0	20	422	2010	0	0	1	0	0	0	0	00	
13302	26	437	3	2	0	07082017	8	7	2017	0	43.48116944	-84.08180833	36	20	0	0	0	3	15	0	0	20	422	2010	0	0	1	0	0	0	0	00	
13303	26	441	2	1	4731	07222017	22	7	2017	0	42.60269722	-82.97223611	45	8	0	0	0	3	4	0	1	37	32	2016	0	0	1	0	0	0	0	00	
13304	26	441	2	2	4731	07222017	22	7	2017	0	42.60269722	-82.97223611	72	8	0	0	0	3	4	0	1	37	32	2016	0	0	1	0	0	0	0	00	
13305	26	441	2	3	4731	07222017	22	7	2017	0	42.60269722	-82.97223611	38	2	0	0	0	3	4	0	1	37	32	2016	0	0	1	0	0	0	0	00	
13306	26	441	2	4	4731	07222017	22	7	2017	0	42.60269722	-82.97223611	6	20	0	0	0	12	4	0	1	37	32	2016	0	0	1	0	0	0	0	00	
13307	26	442	2	1	0	07142017	14	7	2017	0	41.85489167	-83.66143333	35	20	0	0	0	3	4	0	2	55	35	2010	0	0	1	0	0	0	0	00	
13308	26	442	2	2	0	07142017	14	7	2017	0	41.85489167	-83.66143333	5	20	0	0	0	12	4	0	2	55	35	2010	0	0	1	0	0	0	0	00	
13309	26	442	4	1	0	07142017	14	7	2017	0	41.85489167	-83.66143333	20	20	0	0	0	3	4	0	0	19	18	2012	0	0	1	0	0	0	0	00	
13310	26	446	1	1	1260	07102017	10	7	2017	0	42.35193056	-83.02555000	32	1	0	0	0	99	5	0	0	20	26	2017	0	0	1	39	0	0	0	99	
13311	26	446	2	1	1260	07102017	10	7	2017	0	42.35193056	-83.02555000	70	8	0	0	0	99	14	0	1	12	401	2008	0	0	1	0	0	0	0	00	
13312	26	447	2	1	0	07172017	17	7	2017	0	45.00153056	-84.65916944	25	8	0	0	0	3	14	0	0	12	401	2016	0	0	1	0	0	0	0	00	
13313	26	448	1	1	0	07122017	12	7	2017	0	43.22693056	-85.25229444	46	8	0	0	0	20	14	0	1	12	402	2011	0	0	1	38	0	0	0	99	
13314	26	448	2	1	0	07122017	12	7	2017	0	43.22693056	-85.25229444	18	1	0	0	0	3	14	0	0	63	402	2008	0	0	1	0	0	0	0	99	
13315	26	448	2	2	0	07122017	12	7	2017	0	43.22693056	-85.25229444	18	1	0	0	0	3	14	0	0	63	402	2008	0	0	1	0	0	0	0	99	
13316	26	451	1	1	0	07012017	1	7	2017	0	41.78463889	-86.70711389	57	8	0	0	0	3	4	0	1	20	2	2009	0	0	1	0	0	0	0	99	
13317	26	453	1	1	1652	07132017	13	7	2017	0	42.50262778	-83.37841944	50	20	0	0	0	3	4	0	0	14	21	2010	0	0	1	0	0	0	0	00	
13318	26	454	1	1	3632	07132017	13	7	2017	0	42.80056667	-83.09946111	23	1	0	0	0	3	4	0	0	49	40	2010	0	0	1	39	0	0	0	99	
13319	26	455	2	1	0	07172017	17	7	2017	0	44.19020833	-83.92484167	44	20	0	0	0	3	34	0	0	20	481	2010	0	0	1	0	0	0	0	00	
13320	26	456	1	1	0	07222017	22	7	2017	0	44.51280833	-85.73693611	59	8	0	0	0	3	6	0	2	12	24	2010	0	0	1	39	0	0	0	99	
13321	26	456	1	2	0	07222017	22	7	2017	0	44.51280833	-85.73693611	64	8	0	0	0	3	6	0	2	12	24	2010	0	0	1	39	0	0	0	99	
13322	26	458	1	1	3240	07192017	19	7	2017	0	43.64111944	-84.20700556	58	20	0	0	0	3	15	0	0	23	421	2013	0	0	1	6	38	0	0	99	
13323	26	462	1	1	0	07252017	25	7	2017	0	42.02148611	-83.37935000	43	8	0	0	0	3	14	0	0	20	404	2012	0	0	1	6	38	0	0	00	
13324	26	462	1	2	0	07252017	25	7	2017	0	42.02148611	-83.37935000	5	8	0	0	0	12	14	0	0	20	404	2012	0	0	1	6	38	0	0	00	
13325	26	463	1	1	0	06092017	9	6	2017	0	43.16858333	-83.76848889	63	1	0	0	0	20	6	0	1	49	46	2016	0	0	1	99	99	99	99	99	
13326	26	471	1	1	1935	07222017	22	7	2017	0	42.01465278	-85.04008611	16	1	0	0	0	3	5	0	0	7	25	2008	0	0	1	39	0	0	0	06	
13327	26	471	1	2	1935	07222017	22	7	2017	0	42.01465278	-85.04008611	17	1	0	0	0	3	5	0	0	7	25	2008	0	0	1	39	0	0	0	06	
13328	26	473	1	1	2723	07272017	27	7	2017	0	41.86666111	-83.45355278	21	2	0	0	0	3	14	0	1	14	402	2009	0	0	1	38	0	0	0	99	
13329	26	475	1	1	0	07312017	31	7	2017	0	42.97425000	-85.90443056	22	1	0	0	0	3	5	0	0	7	25	2008	0	0	1	38	0	0	0	00	
13330	26	480	1	1	0	07092017	9	7	2017	0	44.08670833	-83.58919167	24	8	0	0	0	20	4	0	1	7	24	2013	0	0	1	0	0	0	0	99	
13331	26	482	1	1	1720	07222017	22	7	2017	0	42.11405000	-83.26537500	70	8	0	0	0	3	4	0	1	20	2	2012	0	0	1	99	99	99	99	99	
13332	26	483	2	1	0	07132017	13	7	2017	0	43.01235000	-84.21990833	21	20	0	0	0	3	34	0	0	7	482	2013	0	0	1	99	99	99	99	99	
13333	26	485	1	1	3885	03102017	10	3	2017	0	42.36409444	-85.10347500	21	2	0	0	0	20	14	0	1	23	401	2008	0	0	1	6	0	0	0	00	
13334	26	488	1	1	0	06132017	13	6	2017	0	44.13712222	-83.80762500	28	20	0	0	0	3	4	0	0	6	43	2008	0	0	1	35	0	0	0	00	
13335	26	493	1	1	0	06152017	15	6	2017	0	44.07081111	-84.09047222	21	1	0	0	0	3	4	0	1	14	21	2010	0	0	1	0	0	0	0	99	
13336	26	501	1	1	0	07142017	14	7	2017	0	43.95592500	-86.41110556	59	20	0	0	0	3	14	0	0	12	401	2011	0	0	1	38	0	0	0	99	
13337	26	501	1	2	0	07142017	14	7	2017	0	43.95592500	-86.41110556	20	20	0	0	0	3	14	0	0	12	401	2011	0	0	1	38	0	0	0	99	
13338	26	501	2	1	0	07142017	14	7	2017	0	43.95592500	-86.41110556	20	8	0	0	0	3	4	0	0	20	25	2012	0	0	1	0	0	0	0	00	
13339	26	505	1	1	150	07262017	26	7	2017	0	42.24653333	-83.76481944	56	1	0	0	0	3	34	0	0	35	472	2016	0	0	1	0	0	0	0	99	
13340	26	505	2	1	150	07262017	26	7	2017	0	42.24653333	-83.76481944	27	8	0	0	0	3	4	0	1	20	25	2016	0	0	1	0	0	0	0	00	
13341	26	505	4	1	150	07262017	26	7	2017	0	42.24653333	-83.76481944	62	20	0	0	0	3	14	0	0	20	404	2016	0	0	1	0	0	0	0	99	
13342	26	507	3	1	0	07312017	31	7	2017	0	46.10099167	-85.74872222	50	20	0	0	0	3	34	0	0	12	481	2015	0	0	1	0	0	0	0	00	
13343	26	507	3	2	0	07312017	31	7	2017	0	46.10099167	-85.74872222	49	20	0	0	0	3	34	0	0	12	481	2015	0	0	1	0	0	0	0	00	
13344	26	508	1	1	0	07242017	24	7	2017	0	45.20962222	-84.92520278	75	8	0	0	0	3	15	0	1	7	422	2014	0	0	1	0	0	0	0	00	
13345	26	508	1	2	0	07242017	24	7	2017	0	45.20962222	-84.92520278	69	8	0	0	0	3	15	0	1	7	422	2014	0	0	1	0	0	0	0	00	
13346	26	508	1	3	0	07242017	24	7	2017	0	45.20962222	-84.92520278	68	8	0	0	0	3	15	0	1	7	422	2014	0	0	1	0	0	0	0	00	
13347	26	508	1	4	0	07242017	24	7	2017	0	45.20962222	-84.92520278	74	8	0	0	0	3	15	0	1	7	422	2014	0	0	1	0	0	0	0	00	
13348	26	510	1	1	4030	07252017	25	7	2017	0	42.22193889	-85.64826667	45	20	0	0	0	3	14	0	0	32	401	2017	0	0	1	0	0	0	0	99	
13349	26	511	1	1	2010	07292017	29	7	2017	0	42.93783056	-85.58508889	29	1	0	0	0	99	4	0	1	12	37	2008	0	0	1	0	0	0	0	99	
13350	26	512	1	1	5210	07242017	24	7	2017	0	42.65683333	-83.46822500	16	1	0	0	0	3	4	0	0	24	9	2008	0	0	1	38	0	0	0	00	
13351	26	512	1	2	5210	07242017	24	7	2017	0	42.65683333	-83.46822500	17	99	0	0	0	3	4	0	0	24	9	2008	0	0	1	38	0	0	0	00	
13352	26	512	1	3	5210	07242017	24	7	2017	0	42.65683333	-83.46822500	16	99	0	0	0	3	4	0	0	24	9	2008	0	0	1	38	0	0	0	00	
13353	26	516	2	1	2935	06072017	7	6	2017	0	42.52724722	-83.10866389	27	8	0	0	0	3	14	0	0	20	404	2014	0	0	1	0	0	0	0	00	
13354	26	517	1	1	2723	07052017	5	7	2017	0	41.86878611	-83.45730000	23	1	0	0	0	3	4	0	0	54	41	2013	0	0	1	38	74	0	0	99	
13355	26	517	1	2	2723	07052017	5	7	2017	0	41.86878611	-83.45730000	21	2	0	0	0	20	4	0	0	54	41	2013	0	0	1	38	74	0	0	99	
13356	26	517	2	1	2723	07052017	5	7	2017	0	41.86878611	-83.45730000	63	8	0	0	0	3	14	0	1	37	402	2016	0	0	1	0	0	0	0	00	
13357	26	517	3	1	2723	07052017	5	7	2017	0	41.86878611	-83.45730000	23	1	0	0	0	3	4	0	0	6	18	2012	0	0	1	0	0	0	0	00	
13358	26	517	4	1	2723	07052017	5	7	2017	0	41.86878611	-83.45730000	51	2	0	0	0	3	14	0	0	23	402	2013	0	0	1	0	0	0	0	00	
13359	26	522	1	1	4567	07142017	14	7	2017	0	42.50249722	-83.22260556	78	8	0	0	0	3	14	0	1	12	401	2011	0	0	1	0	0	0	0	99	
13360	26	522	2	1	4567	07142017	14	7	2017	0	42.50249722	-83.22260556	55	20	0	0	0	3	14	0	0	2	407	2016	0	0	1	0	0	0	0	00	
13361	26	524	1	1	0	07252017	25	7	2017	0	43.15415556	-83.61961389	52	8	0	0	0	3	14	0	1	20	404	2009	0	0	1	34	0	0	0	99	
13362	26	527	1	1	150	07182017	18	7	2017	0	42.26876944	-83.72341667	35	3	0	0	0	3	4	0	1	12	37	2010	0	0	1	36	0	0	0	99	
13363	26	532	1	1	0	08052017	5	8	2017	0	42.94854722	-85.18560833	40	1	0	0	0	3	6	0	1	41	50	2014	0	0	1	36	0	0	0	99	
13364	26	532	1	2	0	08052017	5	8	2017	0	42.94854722	-85.18560833	45	20	0	0	0	3	6	0	1	41	50	2014	0	0	1	36	0	0	0	99	
13365	26	532	1	3	0	08052017	5	8	2017	0	42.94854722	-85.18560833	47	1	0	0	0	3	6	0	1	41	50	2014	0	0	1	36	0	0	0	99	
13366	26	532	1	4	0	08052017	5	8	2017	0	42.94854722	-85.18560833	36	20	0	0	0	3	6	0	1	41	50	2014	0	0	1	36	0	0	0	99	
13367	26	533	2	1	1850	07312017	31	7	2017	0	43.11934167	-86.15529167	17	1	0	0	0	3	20	0	0	35	443	2012	0	0	1	0	0	0	0	00	
13368	26	533	2	2	1850	07312017	31	7	2017	0	43.11934167	-86.15529167	16	1	0	0	0	3	20	0	0	35	443	2012	0	0	1	0	0	0	0	00	
13369	26	533	2	3	1850	07312017	31	7	2017	0	43.11934167	-86.15529167	17	20	0	0	0	3	20	0	0	35	443	2012	0	0	1	0	0	0	0	00	
13370	26	533	2	4	1850	07312017	31	7	2017	0	43.11934167	-86.15529167	16	20	0	0	0	3	20	0	0	35	443	2012	0	0	1	0	0	0	0	00	
13371	26	534	1	1	4030	08072017	7	8	2017	0	42.21310000	-85.55998611	21	20	0	0	0	3	34	0	0	20	481	2009	0	0	1	99	99	99	99	00	
13372	26	539	1	1	4340	08082017	8	8	2017	0	42.50413611	-83.17271389	71	2	0	0	0	3	20	0	0	7	442	2014	0	0	1	38	0	0	0	00	
13373	26	540	1	1	0	08022017	2	8	2017	0	42.21806111	-83.55833611	22	20	0	0	0	3	4	0	0	30	40	2009	0	0	1	0	0	0	0	00	
13374	26	541	1	1	512	08112017	11	8	2017	0	42.60526389	-83.26554167	61	20	0	0	0	3	20	0	0	7	442	2014	0	0	1	0	0	0	0	00	
13375	26	545	1	1	0	08062017	6	8	2017	0	44.09054167	-85.23403056	85	1	0	0	0	3	5	0	1	49	46	2015	0	0	1	0	0	0	0	99	
13376	26	545	1	2	0	08062017	6	8	2017	0	44.09054167	-85.23403056	88	1	0	0	0	3	5	0	1	49	46	2015	0	0	1	0	0	0	0	99	
13377	26	545	2	1	0	08062017	6	8	2017	0	44.09054167	-85.23403056	56	2	0	0	0	3	14	0	0	49	403	2016	0	0	1	0	0	0	0	00	
