"","casenum","statenum","vehnum","persontotal","agemin","agemax","numfatal","day","month","year","date","modelyear","make","cellphoneuse"
"7961",472,17,1,1,38,38,1,30,6,2016,"06/2016",2014,35,0
"7962",477,17,1,1,39,39,1,2,6,2016,"06/2016",2013,20,0
"7963",478,17,1,1,28,28,0,16,6,2016,"06/2016",2012,20,0
"7964",482,17,1,1,50,50,0,2,7,2016,"07/2016",2014,7,0
"7965",494,17,1,1,30,30,0,20,7,2016,"07/2016",2010,20,0
"7966",495,17,1,1,53,53,0,11,7,2016,"07/2016",2014,23,0
"7967",512,17,1,1,90,90,1,16,7,2016,"07/2016",2015,19,0
"7968",517,17,1,1,33,33,1,11,7,2016,"07/2016",2015,7,0
"7969",520,17,1,1,33,33,0,25,7,2016,"07/2016",2012,20,0
"7970",521,17,1,1,18,18,1,7,5,2016,"05/2016",2014,58,0
"7971",527,17,2,1,17,17,0,8,6,2016,"06/2016",2008,35,0
"7972",531,17,1,1,38,38,0,2,7,2016,"07/2016",2011,20,0
"7973",534,17,1,1,39,39,0,5,7,2016,"07/2016",2013,20,0
"7974",542,17,1,1,25,25,0,26,7,2016,"07/2016",2009,20,1
"7975",543,17,1,1,30,30,0,25,7,2016,"07/2016",2009,35,0
"7976",546,17,1,1,42,42,1,27,7,2016,"07/2016",2012,35,0
"7977",551,17,1,1,41,41,1,31,7,2016,"07/2016",2013,6,0
"7978",556,17,1,1,54,54,1,18,7,2016,"07/2016",2015,20,0
"7979",557,17,2,1,37,37,1,22,7,2016,"07/2016",2014,12,0
"7980",571,17,1,1,28,28,1,6,8,2016,"08/2016",2008,20,0
"7981",572,17,1,1,31,31,1,7,8,2016,"08/2016",2014,20,0
"7982",573,17,1,1,32,32,0,7,8,2016,"08/2016",2011,35,0
"7983",578,17,1,1,51,51,0,13,8,2016,"08/2016",2011,12,0
"7984",591,17,1,1,51,51,1,8,8,2016,"08/2016",2013,6,0
"7985",605,17,1,1,61,61,0,22,8,2016,"08/2016",2012,6,0
"7986",612,17,1,1,21,21,1,27,8,2016,"08/2016",2008,30,0
"7987",614,17,1,1,18,18,1,27,8,2016,"08/2016",2014,12,0
"7988",616,17,2,1,26,26,1,29,8,2016,"08/2016",2011,20,0
"7989",618,17,2,1,57,57,0,27,8,2016,"08/2016",2013,59,0
"7990",621,17,2,1,77,77,0,31,8,2016,"08/2016",2008,18,0
"7991",626,17,2,1,61,61,0,17,8,2016,"08/2016",2012,55,0
"7992",627,17,1,1,25,25,0,1,9,2016,"09/2016",2012,18,0
"7993",634,17,1,1,84,84,1,10,5,2016,"05/2016",2011,37,0
"7994",637,17,2,1,20,20,0,30,7,2016,"07/2016",2012,20,0
"7995",638,17,4,1,64,64,0,11,7,2016,"07/2016",2013,35,0
"7996",640,17,2,1,39,39,0,1,7,2016,"07/2016",2015,12,0
"7997",644,17,1,1,44,44,0,10,8,2016,"08/2016",2014,62,0
"7998",647,17,1,1,55,55,0,14,8,2016,"08/2016",2015,2,0
"7999",649,17,1,1,78,78,0,11,8,2016,"08/2016",2011,23,0
"8000",659,17,1,1,33,33,1,11,8,2016,"08/2016",2011,55,0
"8001",660,17,1,1,17,17,0,6,8,2016,"08/2016",2015,20,0
"8002",661,17,1,1,39,39,0,20,8,2016,"08/2016",2015,2,1
"8003",670,17,1,1,50,50,1,21,8,2016,"08/2016",2012,2,0
"8004",698,17,2,1,24,24,0,16,9,2016,"09/2016",2009,48,0
"8005",701,17,1,1,66,66,0,17,9,2016,"09/2016",2013,18,0
"8006",707,17,1,1,41,41,1,14,9,2016,"09/2016",2015,2,0
"8007",708,17,1,1,33,33,1,23,8,2016,"08/2016",2010,19,0
"8008",725,17,1,1,59,59,1,8,8,2016,"08/2016",2015,37,0
"8009",726,17,2,1,28,28,0,14,8,2016,"08/2016",2012,35,0
"8010",727,17,1,1,41,41,0,14,8,2016,"08/2016",2016,35,0
"8011",728,17,1,1,17,17,1,15,8,2016,"08/2016",2008,12,0
"8012",738,17,1,1,56,56,0,24,8,2016,"08/2016",2014,30,0
"8013",742,17,1,1,89,89,0,18,9,2016,"09/2016",2009,42,0
"8014",745,17,1,1,31,31,0,22,8,2016,"08/2016",2010,35,0
"8015",748,17,2,1,28,28,0,27,9,2016,"09/2016",2014,63,0
"8016",753,17,1,1,68,68,1,20,8,2016,"08/2016",2009,55,0
"8017",760,17,2,1,45,45,0,14,9,2016,"09/2016",2015,20,0
"8018",768,17,1,1,18,18,0,4,10,2016,"10/2016",2016,7,0
"8019",769,17,1,1,80,80,1,7,10,2016,"10/2016",2012,63,0
"8020",781,17,4,1,81,81,1,5,10,2016,"10/2016",2008,12,0
"8021",784,17,1,1,19,19,0,16,10,2016,"10/2016",2014,55,0
"8022",785,17,2,1,66,66,1,4,8,2016,"08/2016",2016,7,0
"8023",795,17,2,1,47,47,0,15,9,2016,"09/2016",2016,35,0
"8024",804,17,2,1,43,43,0,11,10,2016,"10/2016",2008,37,0
"8025",811,17,1,1,72,72,0,17,10,2016,"10/2016",2014,12,0
"8026",822,17,1,1,29,29,1,17,10,2016,"10/2016",2012,20,0
"8027",830,17,1,1,59,59,0,25,10,2016,"10/2016",2008,23,0
"8028",834,17,1,1,29,29,1,26,10,2016,"10/2016",2016,2,0
"8029",836,17,1,1,21,21,0,17,10,2016,"10/2016",2010,54,0
"8030",838,17,1,1,43,43,0,22,10,2016,"10/2016",2013,20,1
"8031",840,17,1,1,57,57,1,21,4,2016,"04/2016",2013,6,0
"8032",841,17,1,1,88,88,1,10,9,2016,"09/2016",2009,37,0
"8033",846,17,2,1,42,42,0,22,9,2016,"09/2016",2014,12,0
"8034",857,17,3,1,31,31,0,28,10,2016,"10/2016",2013,30,0
"8035",862,17,1,1,19,19,0,27,10,2016,"10/2016",2012,20,0
"8036",871,17,1,1,46,46,0,7,10,2016,"10/2016",2013,12,0
"8037",888,17,1,1,31,31,1,9,11,2016,"11/2016",2012,41,0
"8038",894,17,1,1,40,40,1,12,11,2016,"11/2016",2012,12,0
"8039",902,17,1,1,65,65,1,14,11,2016,"11/2016",2013,2,0
"8040",903,17,1,1,23,23,1,14,11,2016,"11/2016",2012,49,0
"8041",908,17,1,1,79,79,1,15,11,2016,"11/2016",2013,12,0
"8042",911,17,1,1,73,73,1,26,9,2016,"09/2016",2011,6,0
"8043",914,17,1,1,81,81,1,29,10,2016,"10/2016",2010,59,0
"8044",916,17,1,1,50,50,0,16,11,2016,"11/2016",2015,20,0
"8045",920,17,1,1,33,33,1,2,11,2016,"11/2016",2014,12,0
"8046",926,17,1,1,26,26,1,24,10,2016,"10/2016",2011,20,0
"8047",931,17,1,1,35,35,0,8,10,2016,"10/2016",2013,49,0
"8048",934,17,1,1,23,23,0,6,10,2016,"10/2016",2013,41,0
"8049",944,17,1,1,48,48,0,13,11,2016,"11/2016",2011,20,0
"8050",951,17,1,1,60,60,0,12,11,2016,"11/2016",2008,20,0
"8051",952,17,1,1,74,74,0,17,11,2016,"11/2016",2009,42,0
"8052",957,17,1,1,60,60,1,18,11,2016,"11/2016",2015,55,0
"8053",958,17,1,1,56,56,0,19,11,2016,"11/2016",2011,12,0
"8054",959,17,3,1,57,57,0,21,11,2016,"11/2016",2014,37,0
"8055",964,17,1,1,51,51,1,23,11,2016,"11/2016",2012,29,0
"8056",965,17,1,1,77,77,1,26,11,2016,"11/2016",2015,49,0
"8057",981,17,1,1,76,76,1,24,11,2016,"11/2016",2012,67,0
"8058",983,17,1,1,30,30,1,2,12,2016,"12/2016",2012,49,0
"8059",984,17,1,1,32,32,1,3,12,2016,"12/2016",2015,20,0
"8060",986,17,1,1,45,45,1,2,12,2016,"12/2016",2016,49,0
"8061",987,17,2,1,25,25,0,5,12,2016,"12/2016",2015,49,0
"8062",988,17,1,1,73,73,0,2,12,2016,"12/2016",2009,12,0
"8063",990,17,3,1,26,26,0,7,12,2016,"12/2016",2016,6,0
"8064",992,17,2,1,57,57,1,6,12,2016,"12/2016",2016,35,0
"8065",1011,17,2,1,45,45,1,18,12,2016,"12/2016",2009,12,0
"8066",1014,17,2,1,27,27,1,20,12,2016,"12/2016",2015,35,0
"8067",1015,17,3,1,29,29,1,15,12,2016,"12/2016",2010,63,0
"8068",1018,17,2,1,42,42,0,21,12,2016,"12/2016",2011,12,0
"8069",1020,17,2,1,82,82,1,18,12,2016,"12/2016",2016,35,0
"8070",1024,17,1,1,77,77,1,22,12,2016,"12/2016",2008,7,0
"8071",1028,17,1,1,26,26,0,25,12,2016,"12/2016",2010,12,0
"8072",1030,17,2,1,74,74,0,22,12,2016,"12/2016",2014,49,0
"8073",1034,17,3,1,25,25,0,23,12,2016,"12/2016",2016,48,0
"8074",1038,17,1,1,27,27,0,20,12,2016,"12/2016",2013,7,0
"8075",1044,17,2,1,42,42,0,17,12,2016,"12/2016",2016,12,0
"8076",1045,17,1,1,29,29,0,22,12,2016,"12/2016",2016,35,0
"8077",1047,17,2,1,32,32,0,29,12,2016,"12/2016",2009,37,0
"8078",1049,17,1,1,65,65,1,12,12,2016,"12/2016",2009,49,0
"8079",1053,17,1,1,84,84,0,30,10,2016,"10/2016",2013,34,0
"8080",1058,17,1,1,52,52,1,17,12,2016,"12/2016",2016,20,0
"8081",1062,17,1,1,70,70,0,3,12,2016,"12/2016",2014,2,0
"8082",1064,17,1,1,37,37,0,30,12,2016,"12/2016",2015,20,0
"8083",6,18,1,1,71,71,1,7,1,2016,"01/2016",2011,18,0
"8084",7,18,3,1,33,33,0,8,1,2016,"01/2016",2013,59,0
"8085",9,18,1,1,49,49,0,8,1,2016,"01/2016",2011,18,0
"8086",14,18,1,1,23,23,0,11,1,2016,"01/2016",2008,12,0
"8087",29,18,1,1,36,36,1,18,1,2016,"01/2016",2009,58,0
"8088",31,18,1,1,42,42,1,23,1,2016,"01/2016",2015,2,0
"8089",34,18,1,1,30,30,0,22,1,2016,"01/2016",2009,12,0
"8090",43,18,1,1,56,56,1,30,1,2016,"01/2016",2011,20,0
"8091",53,18,1,1,61,61,1,7,2,2016,"02/2016",2014,37,0
"8092",60,18,2,1,27,27,0,5,2,2016,"02/2016",2015,20,0
"8093",61,18,1,1,49,49,1,8,2,2016,"02/2016",2010,49,0
"8094",71,18,1,1,64,64,1,12,2,2016,"02/2016",2008,63,0
"8095",89,18,1,1,35,35,1,19,2,2016,"02/2016",2009,20,0
"8096",95,18,1,1,29,29,0,25,2,2016,"02/2016",2010,12,0
"8097",106,18,1,1,60,60,0,12,1,2016,"01/2016",2013,12,0
"8098",109,18,1,1,94,94,0,29,2,2016,"02/2016",2008,14,0
"8099",113,18,1,1,29,29,1,12,3,2016,"03/2016",2008,12,0
"8100",121,18,1,1,28,28,0,13,2,2016,"02/2016",2010,7,0
"8101",126,18,1,1,39,39,1,17,3,2016,"03/2016",2014,67,0
"8102",127,18,1,1,41,41,1,22,2,2016,"02/2016",2014,49,0
"8103",128,18,1,1,18,18,0,3,3,2016,"03/2016",2010,12,0
"8104",130,18,2,1,39,39,0,17,3,2016,"03/2016",2008,7,0
"8105",137,18,1,1,50,50,0,22,3,2016,"03/2016",2013,2,0
"8106",140,18,1,1,21,21,0,25,3,2016,"03/2016",2012,7,0
"8107",148,18,1,1,32,32,0,23,3,2016,"03/2016",2010,18,0
"8108",149,18,1,1,33,33,0,13,3,2016,"03/2016",2014,18,0
"8109",150,18,2,1,28,28,1,19,3,2016,"03/2016",2013,6,0
"8110",153,18,2,1,77,77,1,30,3,2016,"03/2016",2015,20,0
"8111",161,18,1,1,37,37,1,27,3,2016,"03/2016",2009,49,0
"8112",163,18,3,1,21,21,0,28,3,2016,"03/2016",2015,7,0
"8113",172,18,2,1,80,80,1,4,4,2016,"04/2016",2009,12,0
"8114",173,18,1,1,43,43,1,7,4,2016,"04/2016",2015,12,0
"8115",176,18,1,1,18,18,1,16,3,2016,"03/2016",2008,20,0
"8116",180,18,1,1,70,70,1,11,4,2016,"04/2016",2012,20,0
"8117",205,18,1,1,51,51,0,8,3,2016,"03/2016",2015,7,0
"8118",208,18,2,1,24,24,0,17,4,2016,"04/2016",2009,2,0
"8119",211,18,1,1,21,21,0,20,4,2016,"04/2016",2013,20,0
"8120",222,18,1,1,23,23,1,14,4,2016,"04/2016",2013,6,0
"8121",223,18,2,1,38,38,1,19,4,2016,"04/2016",2011,41,0
"8122",227,18,1,1,56,56,1,21,4,2016,"04/2016",2012,20,0
"8123",243,18,1,1,51,51,0,13,5,2016,"05/2016",2009,20,0
"8124",246,18,1,1,42,42,0,13,5,2016,"05/2016",2013,7,0
"8125",247,18,1,1,20,20,0,15,5,2016,"05/2016",2011,20,0
"8126",260,18,2,1,30,30,0,18,5,2016,"05/2016",2013,20,0
"8127",274,18,3,1,33,33,0,19,5,2016,"05/2016",2013,7,0
"8128",280,18,2,1,26,26,0,29,5,2016,"05/2016",2014,7,0
"8129",281,18,1,1,69,69,0,29,5,2016,"05/2016",2008,12,0
"8130",282,18,1,1,76,76,1,27,5,2016,"05/2016",2008,14,0
"8131",288,18,1,1,76,76,1,30,5,2016,"05/2016",2010,7,0
"8132",290,18,1,1,88,88,1,4,6,2016,"06/2016",2015,20,0
"8133",293,18,1,1,55,55,1,1,6,2016,"06/2016",2015,20,0
"8134",297,18,2,1,56,56,0,6,6,2016,"06/2016",2014,20,0
"8135",298,18,2,1,71,71,1,4,6,2016,"06/2016",2011,7,0
"8136",299,18,2,1,31,31,0,20,3,2016,"03/2016",2010,35,0
"8137",310,18,1,1,28,28,1,9,6,2016,"06/2016",2008,22,0
"8138",321,18,2,1,18,18,0,3,6,2016,"06/2016",2015,23,0
"8139",322,18,1,1,44,44,1,17,6,2016,"06/2016",2014,41,0
"8140",323,18,1,1,27,27,1,19,6,2016,"06/2016",2008,24,0
"8141",332,18,2,1,34,34,0,3,6,2016,"06/2016",2016,20,0
"8142",337,18,1,1,91,91,1,15,6,2016,"06/2016",2009,18,0
"8143",349,18,1,1,20,20,0,27,6,2016,"06/2016",2010,6,1
"8144",363,18,1,1,26,26,1,2,7,2016,"07/2016",2009,37,0
"8145",369,18,1,1,31,31,1,4,7,2016,"07/2016",2009,37,0
"8146",373,18,2,1,22,22,0,17,6,2016,"06/2016",2010,20,0
"8147",383,18,2,1,47,47,0,7,7,2016,"07/2016",2013,20,0
"8148",388,18,2,1,53,53,0,17,7,2016,"07/2016",2009,6,0
"8149",392,18,2,1,50,50,0,18,7,2016,"07/2016",2009,12,0
"8150",398,18,1,1,89,89,1,28,5,2016,"05/2016",2012,12,0
"8151",401,18,2,1,58,58,0,4,7,2016,"07/2016",2015,20,0
"8152",404,18,1,1,22,22,1,2,5,2016,"05/2016",2014,20,0
"8153",416,18,1,1,29,29,0,1,7,2016,"07/2016",2010,12,0
"8154",418,18,3,1,40,40,0,6,7,2016,"07/2016",2012,23,0
"8155",428,18,1,1,27,27,1,28,7,2016,"07/2016",2009,23,0
"8156",430,18,1,1,57,57,1,9,8,2016,"08/2016",2009,20,0
"8157",431,18,1,1,61,61,0,9,8,2016,"08/2016",2009,49,0
"8158",438,18,2,1,45,45,0,9,8,2016,"08/2016",2015,20,0
"8159",455,18,1,1,31,31,0,13,8,2016,"08/2016",2012,41,0
"8160",473,18,1,1,25,25,0,28,8,2016,"08/2016",2014,49,0
"8161",479,18,1,1,34,34,0,14,7,2016,"07/2016",2011,20,0
"8162",481,18,1,1,41,41,1,24,8,2016,"08/2016",2016,41,0
"8163",494,18,3,1,56,56,0,25,8,2016,"08/2016",2013,20,0
"8164",500,18,1,1,27,27,1,3,9,2016,"09/2016",2008,6,0
"8165",508,18,1,1,23,23,1,8,9,2016,"09/2016",2014,49,0
"8166",522,18,1,1,56,56,0,21,9,2016,"09/2016",2013,48,0
"8167",523,18,2,1,45,45,0,21,9,2016,"09/2016",2014,20,0
"8168",534,18,1,1,22,22,0,20,9,2016,"09/2016",2008,12,0
"8169",544,18,2,1,19,19,0,26,9,2016,"09/2016",2015,49,0
"8170",548,18,1,1,60,60,0,30,9,2016,"09/2016",2015,20,0
"8171",554,18,2,1,45,45,0,1,10,2016,"10/2016",2015,20,0
"8172",556,18,2,1,28,28,0,25,9,2016,"09/2016",2013,35,0
"8173",558,18,1,1,53,53,0,3,10,2016,"10/2016",2016,12,0
"8174",559,18,1,1,25,25,0,6,10,2016,"10/2016",2009,20,0
"8175",563,18,1,1,58,58,0,3,10,2016,"10/2016",2012,12,0
"8176",572,18,1,1,24,24,0,5,8,2016,"08/2016",2014,20,0
"8177",575,18,3,1,45,45,0,6,10,2016,"10/2016",2015,35,0
"8178",576,18,1,1,35,35,0,10,10,2016,"10/2016",2012,20,0
"8179",584,18,2,1,44,44,0,12,10,2016,"10/2016",2011,12,0
"8180",596,18,1,1,81,81,0,19,10,2016,"10/2016",2011,49,0
"8181",598,18,1,1,20,20,1,19,10,2016,"10/2016",2010,20,0
"8182",601,18,2,1,26,26,0,20,10,2016,"10/2016",2009,20,0
"8183",609,18,2,1,82,82,0,17,10,2016,"10/2016",2012,20,0
"8184",611,18,2,1,49,49,0,20,10,2016,"10/2016",2015,12,0
"8185",612,18,1,1,23,23,0,12,10,2016,"10/2016",2013,23,0
"8186",614,18,1,1,62,62,0,29,10,2016,"10/2016",2017,23,0
"8187",616,18,1,1,31,31,0,23,10,2016,"10/2016",2008,20,0
"8188",618,18,2,1,46,46,0,4,6,2016,"06/2016",2013,12,0
"8189",625,18,1,1,26,26,1,31,10,2016,"10/2016",2014,7,0
"8190",626,18,1,1,40,40,0,1,11,2016,"11/2016",2016,37,0
"8191",630,18,2,1,31,31,0,3,11,2016,"11/2016",2012,7,0
"8192",635,18,2,1,57,57,1,2,11,2016,"11/2016",2009,7,0
"8193",648,18,1,1,23,23,1,6,11,2016,"11/2016",2010,63,0
"8194",652,18,1,1,62,62,0,9,11,2016,"11/2016",2014,49,0
"8195",654,18,1,1,64,64,0,23,10,2016,"10/2016",2013,55,0
"8196",655,18,1,1,33,33,0,3,11,2016,"11/2016",2008,49,0
"8197",656,18,1,1,48,48,1,4,11,2016,"11/2016",2008,49,0
"8198",658,18,1,1,20,20,1,10,11,2016,"11/2016",2012,35,0
"8199",664,18,1,1,46,46,0,14,11,2016,"11/2016",2014,12,0
"8200",674,18,2,1,52,52,0,18,11,2016,"11/2016",2014,48,0
"8201",680,18,1,1,25,25,1,18,11,2016,"11/2016",2010,49,0
"8202",681,18,1,1,24,24,0,17,11,2016,"11/2016",2011,7,0
"8203",682,18,2,1,22,22,1,19,11,2016,"11/2016",2011,20,0
"8204",689,18,1,1,53,53,0,17,11,2016,"11/2016",2012,23,0
"8205",692,18,2,1,21,21,0,23,11,2016,"11/2016",2009,49,0
"8206",702,18,1,1,72,72,1,25,11,2016,"11/2016",2014,63,0
"8207",715,18,1,1,35,35,1,24,11,2016,"11/2016",2009,49,0
"8208",721,18,1,1,30,30,1,1,12,2016,"12/2016",2016,67,0
"8209",724,18,1,1,55,55,0,3,12,2016,"12/2016",2012,7,0
"8210",732,18,1,1,37,37,1,7,12,2016,"12/2016",2014,35,0
"8211",734,18,2,1,45,45,0,5,12,2016,"12/2016",2011,20,0
"8212",735,18,2,1,29,29,0,7,12,2016,"12/2016",2011,12,0
"8213",741,18,1,1,55,55,1,9,12,2016,"12/2016",2013,12,0
"8214",747,18,3,1,49,49,0,7,12,2016,"12/2016",2009,12,0
"8215",750,18,1,1,57,57,1,2,12,2016,"12/2016",2009,12,0
"8216",754,18,1,1,28,28,1,4,12,2016,"12/2016",2012,35,0
"8217",757,18,2,1,50,50,0,17,12,2016,"12/2016",2012,13,0
"8218",763,18,2,1,42,42,0,22,12,2016,"12/2016",2012,18,0
"8219",776,18,1,1,25,25,1,4,12,2016,"12/2016",2013,12,0
"8220",785,18,2,1,53,53,0,30,12,2016,"12/2016",2008,12,0
"8221",790,18,1,1,69,69,1,30,12,2016,"12/2016",2013,63,0
"8222",792,18,1,1,59,59,0,25,12,2016,"12/2016",2014,37,0
"8223",801,18,1,1,47,47,1,29,12,2016,"12/2016",2013,12,0
"8224",802,18,3,1,43,43,0,1,8,2016,"08/2016",2009,37,0
"8225",803,18,2,1,42,42,0,18,10,2016,"10/2016",2011,37,0
"8226",807,18,1,1,86,86,1,22,12,2016,"12/2016",2014,59,0
"8227",10,19,2,1,57,57,0,19,1,2016,"01/2016",2010,20,0
"8228",14,19,3,1,66,66,0,23,1,2016,"01/2016",2013,12,0
"8229",15,19,1,1,20,20,0,24,1,2016,"01/2016",2011,7,0
"8230",23,19,1,1,55,55,0,1,2,2016,"02/2016",2015,23,0
"8231",26,19,1,1,44,44,1,4,2,2016,"02/2016",2011,12,0
"8232",30,19,1,1,63,63,0,23,2,2016,"02/2016",2009,7,0
"8233",32,19,2,1,63,63,0,26,2,2016,"02/2016",2013,7,0
"8234",33,19,1,1,37,37,1,2,3,2016,"03/2016",2012,35,0
"8235",34,19,1,1,20,20,1,3,3,2016,"03/2016",2015,23,0
"8236",41,19,1,1,55,55,1,12,3,2016,"03/2016",2014,12,0
"8237",44,19,2,1,22,22,1,7,3,2016,"03/2016",2008,20,0
"8238",48,19,2,1,49,49,1,2,4,2016,"04/2016",2009,12,0
"8239",56,19,1,1,65,65,1,24,2,2016,"02/2016",2016,23,0
"8240",76,19,2,1,64,64,0,23,4,2016,"04/2016",2014,20,0
"8241",78,19,2,1,27,27,0,25,4,2016,"04/2016",2011,20,0
"8242",86,19,1,1,25,25,0,3,5,2016,"05/2016",2014,20,0
"8243",102,19,1,1,16,16,0,15,5,2016,"05/2016",2016,12,0
"8244",106,19,1,1,37,37,1,20,5,2016,"05/2016",2014,49,0
"8245",110,19,1,1,28,28,1,19,5,2016,"05/2016",2010,19,0
"8246",117,19,2,1,32,32,0,20,5,2016,"05/2016",2008,7,0
"8247",122,19,3,1,62,62,0,12,6,2016,"06/2016",2008,6,0
"8248",123,19,1,1,60,60,0,1,6,2016,"06/2016",2015,35,0
"8249",134,19,1,1,27,27,1,17,6,2016,"06/2016",2013,23,0
"8250",139,19,2,1,71,71,0,20,6,2016,"06/2016",2010,20,0
"8251",141,19,2,1,51,51,1,23,6,2016,"06/2016",2012,12,0
"8252",151,19,1,1,21,21,0,28,6,2016,"06/2016",2013,12,0
"8253",162,19,1,1,57,57,0,15,7,2016,"07/2016",2011,20,0
"8254",163,19,1,1,20,20,1,16,7,2016,"07/2016",2008,13,0
"8255",164,19,1,1,41,41,0,9,7,2016,"07/2016",2017,55,0
"8256",167,19,1,1,26,26,1,22,7,2016,"07/2016",2008,7,0
"8257",168,19,1,1,34,34,0,24,7,2016,"07/2016",2012,23,0
"8258",173,19,1,1,27,27,0,19,7,2016,"07/2016",2008,23,0
"8259",174,19,1,1,61,61,0,25,7,2016,"07/2016",2014,2,0
"8260",178,19,1,1,26,26,1,27,7,2016,"07/2016",2008,20,0
"8261",205,19,1,1,23,23,1,21,8,2016,"08/2016",2012,6,0
"8262",206,19,1,1,37,37,0,21,8,2016,"08/2016",2015,23,0
"8263",208,19,1,1,17,17,0,21,8,2016,"08/2016",2008,20,0
"8264",216,19,1,1,32,32,1,4,9,2016,"09/2016",2014,20,0
"8265",225,19,1,1,41,41,0,12,9,2016,"09/2016",2011,20,0
"8266",230,19,2,1,51,51,1,4,8,2016,"08/2016",2013,20,0
"8267",236,19,1,1,42,42,0,26,9,2016,"09/2016",2012,12,0
"8268",241,19,2,1,53,53,0,29,9,2016,"09/2016",2016,12,0
"8269",245,19,1,1,26,26,0,16,9,2016,"09/2016",2010,20,0
"8270",249,19,1,1,28,28,1,4,10,2016,"10/2016",2010,20,0
"8271",251,19,1,1,66,66,1,10,10,2016,"10/2016",2015,49,0
"8272",256,19,1,1,60,60,1,12,10,2016,"10/2016",2011,49,0
"8273",257,19,2,1,26,26,1,10,9,2016,"09/2016",2011,20,0
"8274",264,19,3,1,55,55,0,14,10,2016,"10/2016",2011,63,0
"8275",265,19,1,1,18,18,0,18,10,2016,"10/2016",2016,20,0
"8276",272,19,1,1,34,34,0,29,10,2016,"10/2016",2010,37,0
"8277",281,19,1,1,75,75,0,2,11,2016,"11/2016",2009,35,0
"8278",286,19,1,1,67,67,1,28,8,2016,"08/2016",2011,37,0
"8279",289,19,1,1,29,29,1,24,8,2016,"08/2016",2013,37,0
"8280",290,19,1,1,23,23,1,26,8,2016,"08/2016",2015,6,0
"8281",293,19,1,1,73,73,1,31,10,2016,"10/2016",2011,6,0
"8282",294,19,1,1,28,28,1,25,10,2016,"10/2016",2012,12,0
"8283",299,19,2,1,93,93,1,1,2,2016,"02/2016",2012,20,0
"8284",301,19,1,1,72,72,1,4,11,2016,"11/2016",2015,20,0
"8285",304,19,1,1,54,54,1,7,11,2016,"11/2016",2008,62,0
"8286",308,19,1,1,30,30,0,9,11,2016,"11/2016",2013,30,0
"8287",309,19,2,1,77,77,1,9,11,2016,"11/2016",2014,7,0
"8288",313,19,1,1,54,54,1,12,11,2016,"11/2016",2015,7,0
"8289",315,19,1,1,84,84,1,15,11,2016,"11/2016",2011,14,0
"8290",318,19,1,1,25,25,0,19,11,2016,"11/2016",2015,20,0
"8291",324,19,2,1,43,43,0,24,11,2016,"11/2016",2015,12,0
"8292",332,19,1,1,28,28,0,6,12,2016,"12/2016",2013,23,0
"8293",339,19,1,1,56,56,1,15,12,2016,"12/2016",2016,19,0
"8294",347,19,1,1,39,39,0,3,12,2016,"12/2016",2016,20,0
"8295",349,19,2,1,44,44,0,23,12,2016,"12/2016",2016,23,0
"8296",350,19,1,1,62,62,1,23,12,2016,"12/2016",2016,2,0
"8297",354,19,1,1,35,35,0,3,11,2016,"11/2016",2009,20,1
"8298",356,19,2,1,68,68,1,27,12,2016,"12/2016",2012,12,0
"8299",3,20,2,1,28,28,1,5,1,2016,"01/2016",2012,12,0
"8300",8,20,1,1,60,60,0,10,1,2016,"01/2016",2011,20,0
"8301",9,20,1,1,39,39,1,11,1,2016,"01/2016",2008,20,0
"8302",11,20,1,1,54,54,1,14,1,2016,"01/2016",2008,7,0
"8303",17,20,1,1,64,64,0,20,1,2016,"01/2016",2014,12,0
"8304",20,20,1,1,49,49,1,2,2,2016,"02/2016",2008,12,0
"8305",22,20,1,1,36,36,1,19,1,2016,"01/2016",2010,18,0
"8306",25,20,1,1,24,24,0,23,1,2016,"01/2016",2014,49,0
"8307",26,20,1,1,86,86,1,6,2,2016,"02/2016",2014,49,0
"8308",29,20,1,1,36,36,1,12,2,2016,"02/2016",2009,22,0
"8309",30,20,1,1,37,37,1,13,2,2016,"02/2016",2012,2,0
"8310",35,20,1,1,34,34,0,23,2,2016,"02/2016",2010,19,0
"8311",37,20,1,1,62,62,0,5,3,2016,"03/2016",2012,12,0
"8312",40,20,1,1,27,27,1,15,2,2016,"02/2016",2015,20,0
"8313",43,20,2,1,47,47,1,24,2,2016,"02/2016",2013,12,0
"8314",49,20,1,1,63,63,1,2,3,2016,"03/2016",2012,37,0
"8315",52,20,1,1,52,52,1,4,3,2016,"03/2016",2014,12,0
"8316",69,20,1,1,40,40,1,20,2,2016,"02/2016",2012,37,0
"8317",76,20,1,1,52,52,0,4,4,2016,"04/2016",2016,7,0
"8318",82,20,1,1,15,15,1,23,2,2016,"02/2016",2008,20,0
"8319",84,20,1,1,50,50,1,25,3,2016,"03/2016",2011,37,0
"8320",85,20,1,1,54,54,1,10,4,2016,"04/2016",2015,34,0
"8321",87,20,2,1,55,55,1,27,4,2016,"04/2016",2011,55,0
"8322",93,20,1,1,59,59,1,5,5,2016,"05/2016",2010,49,0
"8323",100,20,1,1,23,23,0,8,2,2016,"02/2016",2008,23,0
"8324",107,20,1,1,62,62,1,18,4,2016,"04/2016",2008,12,0
"8325",111,20,1,1,65,65,1,29,4,2016,"04/2016",2014,37,0
"8326",122,20,1,1,26,26,0,12,5,2016,"05/2016",2012,23,0
